productId,productName,longDescription,nature_code,target_code
2597,Superfood Firm and Brighten Serum -  Sérum éclat et fermeté ,"<img style=""width:8%; display:inline-block;"" src=""LP/sephora/goodFor/goodFor_.png?$staticlink$?q=75"" alt=""Certified organic - Vegan"">
<img style=""width:8%; display:inline-block;"" src=""LP/sephora/goodFor/goodFor_planet.png?$staticlink$?q=75"" alt=""Certified organic - Vegan"">
<img style=""width:8%; display:inline-block;"" src=""LP/sephora/goodFor/goodFor_vegan_.png?$staticlink$?q=75"" alt=""Certified organic - Vegan""><br><br>

De quoi s'agit-il :<br>
Éveillez votre peau au pouvoir des super aliments avec cet élixir haute performance chargé d'antioxydants et d'ingrédients anti-âge pour illuminer et repulper la peau.<br> Il a été cliniquement prouvé que notre Tripeptide 5 est un complexe peptidique puissant qui améliore visiblement l'apparition des ridules et des rides tandis que l'acide hyaluronique réticulé agit comme un hydratant en retenant l'humidité essentielle à la peau.<br> La vitamine C est un antioxydant puissant qui agit contre les effets du vieillissement causés par les radicaux libres.<br> Ce produit est conditionné dans un flacon en verre durable pour conserver les nutriments vitaux d'origine végétale de cette formule propre et biodégradable. Végan + sans cruauté.<br><br>

Avantages clés :<br>
- Concentré antioxydant multifonctionnel <br>
- Raffermissant + repulpant avec des peptides et de l'acide hyaluronique réticulé <br>
- Illuminateur grâce à la vitamine C stable<br><br>

Astuce : Appliquez-le sous votre crème hydratante pour retenir l'hydratation.

<br><br><span style=""font-weight: bold;"">GOOD FOR YOU*</span><br>Des formules composées à 90% minimum d'ingrédients d'origine naturelle
<br><br><span style=""font-weight: bold;"">GOOD FOR A BETTER PLANET**</span><br>Des emballages éco-conçus et/ou un sourcing responsable des ingrédients
<br><br><span style=""font-weight: bold;"">GOOD FOR VEGAN***</span><br>Des produits sans ingrédient d’origine animale<br><br>
*Bon pour vous<br>
**Bons gestes pour prendre mieux soin de la planète<br>
***Bon pour les végétaliens",SERUM,FEMME
2598,Hydra-Essentiel [HA²] - Crème Riche Hydratante Pour Peaux très sèches,"Une peau repulpée en 60 secondes<br>
Triple action repulpante et hydratante : duo d'acides hyaluroniques + kalanchoé officinal bio.<br>
La crème de jour riche désaltérante qui hydrate, repulpe, nourrit et redonne du confort aux peaux très sèches, tout en les protégeant de la pollution et des agressions extérieures quotidiennes. Ce soin visage de jour expert hydratant à la texture onctueuse, nourrissante et non grasse laisse la peau ultra-confortable.<br><br>

Les secrets de cette crème de jour riche hydratante, repulpante et nourrissante : <br>
Une innovation scientifique et végétale : HYALURONIC POWER COMPLEX. <br><br>
Toute la puissance d'un duo d'acides hyaluroniques [HA²] associé au kalanchoé officinal bio pour booster la synthèse naturelle d'acide hyaluronique de la peau pour une triple action repulpante et hydratante :<br>
- Duo d'acides hyaluroniques [HA²] exclusif Clarins : apporte une action hydratante et repulpante immédiate et long terme à tous les niveaux de la peau.<br>
- Kalanchoé officinal bio : réactive le pouvoir auto-hydratant de la peau en boostant la synthèse de son propre acide hyaluronique à tous les niveaux de la peau.<br>
Cette crème de jour hydratante contient également de l'extrait de beurre de karité bio pour nourrir intensément la peau et lui apporter du confort.<br>
- L'extrait de marrube blanc bio aide à lutter contre les méfaits de la pollution.<br>
- L'extrait de furcellaria protège la peau de la déshydratation, lorsqu'elle est exposée à la pollution.<br>
- L'extrait de lampsane aide à stimuler les défenses naturelles de la peau face aux agressions environnementales.<br>
- Bétaïne favorise le transport de l'eau dans la peau pour une action hydratante et prévient la déshydratation en fixant l'eau à l'intérieur des cellules épidermiques.<br><br>
Pour qui ?<br>
Les femmes et hommes de tous les âges, ayant la peau très sèche et qui souhaitent hydrater, repulper et nourrir leur peau afin de lui apporter souplesse, éclat et confort intense.",CREM JOUR,FEMME
2599,L'Interdit - Coffret Eau De Parfum Rouge,"Pour illuminer vos fêtes de fin d'année, profitez d'une escapade enchantée à la montagne. Succombez à ce désir brûlant avec ce coffret Givenchy, comprenant L'Interdit Eau de Parfum Rouge 50ml ainsi qu'un mini rouge à lèvres Le Rouge Deep Velvet teinte Rouge Grainé.<br><br>

Givenchy hisse la transgression au rang de l'obsession, et dévoile une fragrance aussi envoûtante qu'addictive. L'Interdit Eau de Parfum Rouge. Une pulsion charnelle et défendue attise les flammes de la sensualité. Incandescente, la Fleur Underground se nimbe de rouge. Poussée à son paroxysme, la sensualité sulfureuse tourne à l'obsession.",COFFRET,FEMME
2600,Ambre Nue - Cologne Absolue,"Comme toutes les « Colognes Absolues » Ambre Nue capture l’émotion intense d’un moment précieux :<br>“C'est en haute montagne que nous les avons rencontrés. Elle nous a conté le mystère de la fleur. Il nous a indiqué la piste à suivre. Le lendemain matin, à l'approche du sommet, son parfum d'exception nous envoûta en un instant : de cette fleur sauvage et mystérieuse émanait un bouquet ambré étourdissant.""",EAUPARFUM,FEMME
2601,Cicapair - Soin correcteur de couleur visage à l'herbe du tigre,"<p class=""paragraph"" style=""margin:0cm;vertical-align:baseline""><b><span style=""font-size:10.0pt;mso-fareast-language:EN-US"">Cicapair soin correcteur de couleur à l'herbe du tigre apaise les rougeurs et protège la peau des agressions extérieures.</span></b><b><o:p></o:p></b></p>

<p class=""paragraph"" style=""margin:0cm;vertical-align:baseline""><span class=""normaltextrun""><span style=""font-family:&quot;Helvetica&quot;,sans-serif;color:black"">&nbsp;</span></span></p>

<p class=""paragraph"" style=""margin:0cm;vertical-align:baseline""><span style=""font-size:10.0pt;mso-fareast-language:EN-US"">Ce soin correcteur de
couleur à l’herbe du tigre, à la texture crème et au fini mat, est un produit adapté pour les peaux claires. La couleur verte du produit s’adapte
à la couleur de la peau lors de l’application. La barrière cutanée est
renforcée et la peau apaisée et hydratée grâce à sa formule enrichie en
Centella Asiatica, aussi appelée l’Herbe du Tigre, à la Niacinamide, ainsi
qu’au Complexe de Probiotiques et Minéraux.&nbsp;</span><o:p></o:p></p>

<p class=""paragraph"" style=""margin: 0cm; vertical-align: baseline; user-select: text; -webkit-user-drag: none; -webkit-tap-highlight-color: transparent; overflow-wrap: break-word; white-space-collapse: preserve; font-kerning: none;""><span style=""font-size:10.0pt;
mso-fareast-language:EN-US"">&nbsp;</span></p>

<p class=""paragraph"" style=""margin:0cm;vertical-align:baseline""><span style=""font-size:10.0pt;mso-fareast-language:EN-US"">Ce produit convient à tous
les types de peaux, et bénéficie particulièrement aux peaux sensibles.&nbsp;<o:p></o:p></span></p><br>

<span style=""font-weight: bold;"">INGRÉDIENTS CLÉS :</span><br>
- <span style=""font-weight: bold;"">L'herbe du tigre</span> (complexe à base de centella asiatica) : protège contre les agressions extérieures qui sensibilisent la peau.<br>
- <span style=""font-weight: bold;"">Complexe d'herbes</span> : améliore l'apparence de la peau, pour un teint éclatant.<br>
- <span style=""font-weight: bold;"">Solution à base de minéraux et panthénol</span> : renforce la barrière d'hydratation de la peau.<br><br>

Pourquoi on aime ce soin correcteur de couleur ?<br>
La formule crèmeuse de ce soin <span style=""font-weight: bold;"">illumine le teint</span>, réduit l'apparence des rougeurs tout en améliorant l'équilibre de la peau.<br><br>

Ce soin correcteur de couleur à l'herbe du tigre sous forme de crème <span style=""font-weight: bold;"">peut être appliqué seul ou servir de base avant le maquillage.<br></span><br>

Cicapair soin correcteur de couleur est idéal pour les peaux normales, sèches, mixtes et grasses.
Testé dermatologiquement.",CREM JOUR,FEMME
2602,La Petite Robe Noire - Coffret Eau de Parfum,"<div>Pour Noël, découvrez un élégant coffret spécialement décoré pour l’occasion par l’artiste Aleksandra Miletić.&nbsp;</div><div>Dans un tourbillon de paillettes, elle met en scène l’univers enchanté de la Ruche des Merveilles dans un voyage jusqu’aux étoiles.</div><div><br></div><div>Ce coffret contient :</div><div>- L'Eau de Parfum La Petite Robe Noire (50 ml et une miniature 5 ml), un délicieux sillage floral et fruité. Un parfum comme un hommage à la figure chic et intemporelle de la Parisienne, éminemment féminin et terriblement addictif. Une création élégante et intemporelle brodée des plus belles notes noires de la parfumerie : rose noire, cerise noire, thé noir et patchouli.</div><div>- Un Lait pour le Corps La Petite Robe Noire (75 ml), une texture fluide et délicieusement veloutée qui hydrate la peau et la sublime d’un voile délicatement parfumé, brodé des plus belles notes noires de la parfumerie.</div><div><br></div><div>Fidèle à son engagement pour un monde plus beau et plus responsable, avec l’Abeille pour sentinelle, ces coffrets sont fabriqués en papier et carton recyclables et issus de forêts gérées durablement, et le lait corps est un tube recyclable* composé de 29% de matière recyclée, utilisant 17% de plastique en moins**.</div><div><br></div><div>* se référer aux consignes de tri locales</div><div>** en poids en comparaison avec les tubes présents dans les coffrets Noël Guerlain 2021</div>",COFFRET,FEMME
2603,Supercurl - Curling Mascara,"Un mascara prodigieux qui nous fera nous sentir encore plus belles. <br>
Une simple couche aura l’effet d’une baguette magique pour les cils. Chacun d’entre eux sera recourbé et allongé pour un regard digne des plus grandes fées.<br>
La brosse incurvée permet de séparer les cils un à un pour un regard intense. <br>
Sa formule à base de glyco-protéines et de beurre de karité, recouvre les cils pour une tenue longue durée. <br>
Un regard charmeur et enjôleur tout au long de la journée.",MASCARAS,FEMME
2604,D by Diesel - Eau de Toilette,"<p>D by Diesel est le nouveau parfum pour les esprits alternatifs, conçu pour agir pour un avenir meilleur, aussi universel qu'un jean. D by Diesel est l'interprétation olfactive sensuelle de son jean préféré qui donne à chacun la confiance et la liberté d'agir pour le changement.&nbsp;</p><p>D by Diesel a été entièrement élaboré selon une approche innovante et responsable sans compromettre sa qualité.</p><p>D by Diesel symbolise le désir des esprits libres de se réunir pour laisser leur empreinte pour un avenir meilleur.&nbsp;</p><p>D by Diesel n'est pas un parfum ordinaire.&nbsp;</p><p>D by Diesel s'adapte et évolue avec votre peau.&nbsp;</p><p>- Immédiatement après l’avoir vaporisé, vous ressentez l'énergie du gingembre épicé et de la lavande aromatique de Provence.</p><p>- Après quelques minutes, le parfum évolue délicatement sur votre peau grâce à la fraîcheur de l'accord denim, tel du coton.</p><p>- Quelques heures plus tard, retrouvez une facette plus sensuelle et chaude grâce à l'infusion de vanille de Madagascar, sourcée de manière durable.&nbsp;</p>
",EAUTOIL,HOMME
2605,Palette de 12 fards à paupières - Wishing You,"Une palette yeux de 12 fards à paupières : 10 teintes pigmentées et faciles à porter + 2 toppers<sup>(1)</sup> pour&nbsp;transformer votre maquillage&nbsp;!<br><br>
<strong>Pour quel type de maquillage ?</strong><br>
A essayer absolument cette saison, cette palette vous réserve des surprises !<br>
Les 10 teintes placées en cercle sont des teintes mates et nacrées, pigmentées et&nbsp;adaptées à toutes les occasions. Au centre, les 2 toppers<sup>(1)</sup> vous font vivre une toute nouvelle expérience : utilisez-les pour obtenir un voile nacré lumineux&nbsp;ou&nbsp;pour transformer votre maquillage.&nbsp;Une idée cadeau originale pour faire plaisir à coup sûr.<br><br>
<strong>Les +</strong><br>
- 10 teintes pigmentées et faciles à porter<br>
- 2 toppers<sup>(1)</sup> pour une nouvelle expérience maquillage<br>
- Un grand miroir pour se maquiller facilement<br><br>
<strong>Pourquoi on aime ?</strong><br>
Cette palette a été développée dans une démarche responsable :<br>
- Son packaging est conçu sans aimant.<br>
- Son carton et son étui proviennent de forêts gérées durablement.&nbsp;<br>
<p class=""mention9"">(1)fards à superposer</p><br><p><span style=""font-weight: bold; text-decoration-line: underline;"">Informations environnementales </span></p><left><img class=""fit-picture"" src=""https://www.sephora.fr/dw/image/v2/BCVW_PRD/on/demandware.static/-/Library-Sites-SephoraV2/default/v15639e53ebc26eb33ddc728752b21d089365097a/LP/PICTO_SANS_FR/MUP__INFOTRI/INFOTRI_08.png"" alt=""TRIMAN"" width=""25%""><br></left>",PALETYEUX,FEMME
2606,Eau de Confort Nettoyante Express,"A l'Eau Essentielle de Pêche, pour les peaux normales ou sèches.<br>Obtenue par distillation du fruit, L'Eau Essentielle en recueille toutes les propriétés adoucissantes. La peau y trouve un réconfort supplémentaire.<BR>Tout le plaisir et la fraîcheur du nettoyage à l'eau... sans eau ! En un seul geste, ce soin nettoyant qui ne nécessite aucun rinçage recrée sur votre peau la ""sensation eau"". Il élimine en douceur les impuretés et les maquillages légers sans effet moussant.<br><br><b>Actions beauté</b> :<br>- La peau est nette et propre.<br>- Elle reste lisse, souple et veloutée.",NETTOYANT,FEMME
2607,Confession - Rouge à lèvres rechargeable haute intensité ultra-fin,"<img style=""width:18%; display:inline-block;"" src=""https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCZG_STG/on/demandware.static/-/Library-Sites-SephoraV2/default/v575c67102dd6790f4395f1ba20e06f5148b020bf/LP/beaute-bio-vegan-naturelle/SEPHORA_SUSTAINABILITY_VEGAN_SEAL_RVB.png""><br><br><img style=""width:18%; display:inline-block;"" src=""https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCZG_STG/on/demandware.static/-/Library-Sites-SephoraV2/default/v575c67102dd6790f4395f1ba20e06f5148b020bf/LP/beaute-bio-vegan-naturelle/SEPHORA_SUSTAINABILITY_REFILLABLE_SEAL_RVB.png""><br><br>Chaque rouge &agrave; l&egrave;vres ultra-fin rechargeable offre une couleur satur&eacute;e, au fini satin&eacute;. <br /><br />V&eacute;ritable accessoire pour les l&egrave;vres, l'applicateur dor&eacute; est pens&eacute; pour &ecirc;tre utilis&eacute; de fa&ccedil;on interchangeable avec toute la collection de recharges de rouge &agrave; l&egrave;vres ultra-fins Confession. <br /><br />Offre une texture cr&eacute;meuse et une couleur longue tenue satur&eacute;e, au fini satin&eacute;, qui ne bave pas et ne file pas. Chaque rouge &agrave; l&egrave;vres ultra-fin est encapsul&eacute; dans un &eacute;l&eacute;gant applicateur dor&eacute;.<br /><br />Notre collection de teintes soigneusement s&eacute;lectionn&eacute;es inclut des nudes, mauves, roses, baies et rouges.<div><p><strong>Vegan : </strong>Des produits sans ingrédient d’origine animale.</p></div><div><p><strong>Reffilable : </strong>Les produits que vous aimez, en version rechargeable chez SEPHORA. </p></div>",RAL,FEMME
